Fastanúmer;Svæði;Brunabótamat;Lóðamat;Fasteignamat2016;Fasteignamat2017
2073291;Hafnarfjörður;19650000;2090000;17500000;19550000
2275359;Hafnarfjörður;35870000;3110000;29400000;32600000
2275356;Hafnarfjörður;39020000;4020000;37750000;41600000
2275352;Hafnarfjörður;29970000;3070000;28550000;31650000
2275447;Hafnarfjörður;23850000;2140000;21600000;23900000
2275358;Hafnarfjörður;34370000;3050000;28900000;32050000
2275454;Hafnarfjörður;28350000;2530000;25600000;28300000
2275446;Hafnarfjörður;19950000;1860000;18800000;20850000
2275355;Hafnarfjörður;39170000;3950000;36400000;40150000
2275354;Hafnarfjörður;37720000;3740000;34600000;38200000
2275353;Hafnarfjörður;29220000;2970000;27650000;30650000
2275755;Hafnarfjörður;27450000;2210000;22550000;25000000
2275455;Hafnarfjörður;28350000;2530000;25900000;28500000
2275747;Hafnarfjörður;39920000;2790000;28700000;31650000
2275746;Hafnarfjörður;41320000;2930000;30050000;33100000
2275456;Hafnarfjörður;23350000;2140000;21850000;24200000
2275753;Hafnarfjörður;40220000;2810000;29400000;32450000
2275457;Hafnarfjörður;20200000;1900000;19450000;21550000
2073292;Hafnarfjörður;28050000;2680000;22900000;25300000
2275754;Hafnarfjörður;27450000;2210000;22550000;25000000
2275458;Hafnarfjörður;20050000;1895000;19350000;21450000
2275459;Hafnarfjörður;23400000;2140000;21900000;24200000
2275748;Hafnarfjörður;27300000;2190000;21950000;24350000
2073293;Hafnarfjörður;19250000;2090000;17650000;19700000
2275460;Hafnarfjörður;28400000;2540000;26000000;28600000
2275756;Hafnarfjörður;36820000;2570000;27000000;29800000
2073303;Hafnarfjörður;18200000;2110000;17550000;19650000
2275758;Hafnarfjörður;42020000;2960000;31000000;34100000
2275757;Hafnarfjörður;24650000;2060000;21000000;23350000
2073294;Hafnarfjörður;26450000;2750000;22550000;25050000
2292642;Hafnarfjörður;40140000;3520000;33100000;36450000
2292655;Hafnarfjörður;36440000;3520000;33350000;36900000
2292650;Hafnarfjörður;35640000;3530000;33200000;36600000
2292651;Hafnarfjörður;43880000;3960000;37900000;41650000
2073304;Hafnarfjörður;25650000;2830000;23550000;26200000
2292657;Hafnarfjörður;42430000;3380000;32900000;36350000
2292649;Hafnarfjörður;39140000;3880000;36350000;39950000
2292656;Hafnarfjörður;44230000;3520000;34200000;37850000
2292654;Hafnarfjörður;43830000;3890000;37500000;41400000
2073306;Hafnarfjörður;18050000;2110000;17350000;19450000
2073305;Hafnarfjörður;26600000;2850000;23200000;25800000
2293484;Hafnarfjörður;32640000;3400000;32450000;35750000
2293488;Hafnarfjörður;32890000;3430000;32750000;36100000
2293474;Hafnarfjörður;39540000;4010000;38400000;42350000
2293486;Hafnarfjörður;32890000;3430000;32650000;36050000
2293482;Hafnarfjörður;41040000;4230000;40050000;44000000
2073308;Hafnarfjörður;26700000;2850000;23700000;26300000
2293487;Hafnarfjörður;35840000;3720000;35300000;38800000
2293483;Hafnarfjörður;33990000;3530000;33600000;37000000
2293481;Hafnarfjörður;36840000;3810000;36200000;39850000
2293485;Hafnarfjörður;35740000;3710000;35250000;38750000
2073309;Hafnarfjörður;25750000;2450000;21550000;23950000
2293475;Hafnarfjörður;29940000;2920000;28200000;31250000
2073307;Hafnarfjörður;18600000;2110000;17600000;19650000
2293504;Hafnarfjörður;34340000;3550000;33750000;37100000
2293508;Hafnarfjörður;34490000;3560000;33850000;37200000
2293503;Hafnarfjörður;35340000;3640000;34650000;38050000
2073314;Hafnarfjörður;27600000;3710000;29300000;32900000
2293517;Hafnarfjörður;38290000;3870000;37050000;40800000
2293505;Hafnarfjörður;37790000;3850000;36500000;40050000
2073313;Hafnarfjörður;28300000;2720000;23700000;26250000
2293506;Hafnarfjörður;34440000;3550000;33750000;37100000
2293509;Hafnarfjörður;29690000;3120000;29150000;32200000
2293507;Hafnarfjörður;38290000;3880000;36750000;40350000
2293516;Hafnarfjörður;34440000;3550000;34050000;37600000
2293502;Hafnarfjörður;40340000;4090000;38700000;42350000
2293633;Hafnarfjörður;38010000;3730000;37700000;41150000
2293629;Hafnarfjörður;31330000;3830000;37100000;40650000
2293628;Hafnarfjörður;36330000;4180000;41250000;44900000
2293632;Hafnarfjörður;32280000;3610000;35000000;38300000
2293631;Hafnarfjörður;32980000;3380000;32800000;35950000
2293627;Hafnarfjörður;37080000;4200000;41350000;45050000
2293630;Hafnarfjörður;32780000;3370000;32750000;35900000
2293656;Hafnarfjörður;34730000;3680000;35900000;39500000
2293655;Hafnarfjörður;33430000;3440000;33650000;37050000
2293652;Hafnarfjörður;37630000;4350000;43250000;47350000
2293654;Hafnarfjörður;33280000;3430000;33600000;37050000
2293658;Hafnarfjörður;35980000;3790000;37850000;41550000
2293653;Hafnarfjörður;33030000;3810000;37150000;40850000
2073322;Hafnarfjörður;25500000;3390000;24950000;28150000
2073321;Hafnarfjörður;28000000;3600000;25050000;28100000
2073316;Hafnarfjörður;35550000;3900000;32000000;35600000
2293657;Hafnarfjörður;35980000;3800000;37850000;41600000
2293651;Hafnarfjörður;37530000;4340000;43100000;47200000
2293693;Hafnarfjörður;31980000;3270000;31650000;34950000
2073323;Hafnarfjörður;16100000;2300000;16950000;19350000
2293692;Hafnarfjörður;33430000;3490000;33650000;37100000
2073325;Hafnarfjörður;30070000;3760000;27700000;30950000
2073324;Hafnarfjörður;28050000;3610000;26550000;29950000
2073327;Hafnarfjörður;31870000;3960000;29150000;32550000
2073328;Hafnarfjörður;29520000;3770000;28100000;31250000
2073329;Hafnarfjörður;16050000;2280000;16950000;19250000
2073330;Hafnarfjörður;31920000;3970000;29550000;32850000
2277772;Hafnarfjörður;32370000;2600000;27300000;30050000
2277777;Hafnarfjörður;28670000;2400000;24850000;27500000
2277925;Hafnarfjörður;34050000;3030000;31100000;34600000
2277913;Hafnarfjörður;33700000;3020000;30500000;33650000
2277776;Hafnarfjörður;21600000;2020000;20250000;22550000
2277773;Hafnarfjörður;33420000;2730000;28750000;31750000
2277928;Hafnarfjörður;28150000;2620000;27150000;30450000
2277774;Hafnarfjörður;26300000;2480000;24800000;27450000
2277775;Hafnarfjörður;23500000;2180000;21800000;24200000
2073346;Hafnarfjörður;21250000;2860000;20250000;22850000
2277782;Hafnarfjörður;30670000;2480000;25650000;28350000
2277926;Hafnarfjörður;33650000;3030000;31150000;34650000
2277781;Hafnarfjörður;34220000;2760000;29050000;32100000
2277778;Hafnarfjörður;29450000;2690000;27600000;30450000
2277912;Hafnarfjörður;28450000;2640000;26650000;29500000
2073347;Hafnarfjörður;39160000;3960000;31950000;35850000
2277958;Hafnarfjörður;37110000;2970000;31700000;35000000
2277957;Hafnarfjörður;26010000;2180000;23050000;25700000
2277953;Hafnarfjörður;22800000;2180000;22050000;24500000
2277954;Hafnarfjörður;37460000;2970000;31400000;34550000
2277956;Hafnarfjörður;27850000;2520000;25700000;28500000
2073348;Hafnarfjörður;37760000;3870000;31600000;35300000
2277952;Hafnarfjörður;29710000;2520000;26250000;29000000
2277951;Hafnarfjörður;33800000;2990000;30900000;34000000
2277955;Hafnarfjörður;33800000;2980000;31100000;34350000
2277961;Hafnarfjörður;26810000;2180000;23250000;26000000
2277960;Hafnarfjörður;30560000;2520000;26650000;29750000
2277959;Hafnarfjörður;37160000;2990000;32250000;35750000
2073351;Hafnarfjörður;16600000;2050000;16200000;18400000
2073352;Hafnarfjörður;28650000;3180000;24900000;27850000
2073353;Hafnarfjörður;31600000;3500000;27350000;30550000
2278451;Hafnarfjörður;33370000;2770000;28700000;31650000
2296037;Hafnarfjörður;33850000;2880000;32050000;35100000
2278465;Hafnarfjörður;31720000;2640000;27950000;31100000
2073354;Hafnarfjörður;24300000;2790000;21900000;24750000
2296038;Hafnarfjörður;33850000;2880000;32050000;35100000
2073355;Hafnarfjörður;27100000;3110000;24350000;27400000
2073365;Hafnarfjörður;31200000;3850000;29700000;33000000
2073366;Hafnarfjörður;25850000;3320000;26550000;29700000
2279149;Hafnarfjörður;22200000;2510000;22600000;25150000
2297404;Hafnarfjörður;35380000;3410000;32700000;36450000
2279201;Hafnarfjörður;23900000;2200000;23050000;25700000
2073371;Hafnarfjörður;20000000;2510000;19800000;22400000
2279177;Hafnarfjörður;40500000;3290000;35750000;39150000
2279295;Hafnarfjörður;24950000;2170000;21950000;24400000
2279204;Hafnarfjörður;29700000;2600000;27900000;30950000
2279301;Hafnarfjörður;37390000;3170000;33000000;36450000
2279302;Hafnarfjörður;37040000;2990000;31500000;35000000
2279202;Hafnarfjörður;31400000;2550000;26700000;29650000
2279296;Hafnarfjörður;38040000;3190000;33000000;36300000
2279283;Hafnarfjörður;24550000;2310000;23400000;25850000
2279178;Hafnarfjörður;40500000;3290000;35750000;39150000
2279179;Hafnarfjörður;41350000;3400000;37350000;40800000
2279300;Hafnarfjörður;24950000;2170000;22150000;24700000
2279298;Hafnarfjörður;25850000;2410000;24550000;27300000
2279299;Hafnarfjörður;23700000;2240000;22850000;25500000
2279297;Hafnarfjörður;36490000;2950000;30850000;34150000
2279306;Hafnarfjörður;38090000;3180000;33450000;37100000
2279322;Hafnarfjörður;30890000;2570000;26500000;29350000
2279358;Hafnarfjörður;29350000;2620000;27850000;30700000
2279320;Hafnarfjörður;24200000;2310000;23100000;25650000
2279332;Hafnarfjörður;23900000;2310000;23500000;26300000
2279318;Hafnarfjörður;28500000;2480000;24850000;27400000
2073374;Hafnarfjörður;22850000;2750000;21550000;24450000
2279319;Hafnarfjörður;35690000;2940000;30150000;33250000
2279317;Hafnarfjörður;23650000;2160000;21600000;23900000
2279328;Hafnarfjörður;25400000;2310000;23300000;26000000
2073375;Hafnarfjörður;25950000;3130000;24200000;27150000
2279327;Hafnarfjörður;35840000;2940000;30400000;33700000
2279316;Hafnarfjörður;23550000;2230000;22350000;24750000
2279334;Hafnarfjörður;31340000;2560000;26850000;30000000
2279304;Hafnarfjörður;23750000;2250000;23150000;25950000
2279305;Hafnarfjörður;24950000;2170000;22350000;25000000
2279325;Hafnarfjörður;23700000;2220000;22250000;24750000
2279315;Hafnarfjörður;36090000;2840000;29150000;32050000
2279326;Hafnarfjörður;30890000;2570000;26500000;29350000
2279329;Hafnarfjörður;23400000;2220000;22450000;25050000
2279333;Hafnarfjörður;23400000;2220000;22650000;25350000
2279303;Hafnarfjörður;24900000;2350000;24200000;27050000
2279330;Hafnarfjörður;31240000;2580000;26850000;29800000
2279359;Hafnarfjörður;32450000;2870000;30450000;33500000
2073376;Hafnarfjörður;22600000;2750000;21550000;24300000
2279493;Hafnarfjörður;23700000;2220000;23250000;26050000
2279492;Hafnarfjörður;25900000;2410000;25300000;28250000
2279495;Hafnarfjörður;39390000;3210000;35150000;38900000
2279491;Hafnarfjörður;36790000;2960000;31800000;35350000
2073384;Hafnarfjörður;21700000;2880000;21700000;24450000
2279496;Hafnarfjörður;35790000;2930000;31150000;34650000
2279494;Hafnarfjörður;31590000;2300000;24950000;27900000
2073377;Hafnarfjörður;26800000;3150000;24900000;27750000
2073382;Hafnarfjörður;21550000;2880000;21450000;24250000
2073380;Hafnarfjörður;21350000;2860000;21300000;24050000
2279497;Hafnarfjörður;25350000;2370000;24550000;27500000
2279499;Hafnarfjörður;30740000;2550000;27250000;30400000
2279718;Hafnarfjörður;25850000;2500000;25450000;28300000
2279722;Hafnarfjörður;28740000;2510000;26550000;29650000
2279727;Hafnarfjörður;37680000;3040000;33650000;37450000
2279726;Hafnarfjörður;26050000;2510000;26000000;29100000
2279728;Hafnarfjörður;37580000;3020000;33750000;37750000
2279719;Hafnarfjörður;34940000;3040000;31700000;35050000
2279721;Hafnarfjörður;26050000;2510000;25800000;28800000
2279729;Hafnarfjörður;28640000;2500000;27000000;30350000
2279723;Hafnarfjörður;35140000;3050000;32800000;36400000
2279724;Hafnarfjörður;35140000;3040000;33000000;36750000
2279720;Hafnarfjörður;35040000;3040000;32700000;36250000
2279725;Hafnarfjörður;26300000;2530000;26200000;29350000
2279971;Hafnarfjörður;21400000;2530000;22500000;25000000
2280003;Hafnarfjörður;34350000;3780000;33550000;37050000
2279978;Hafnarfjörður;24250000;2840000;25250000;28050000
2279984;Hafnarfjörður;24500000;2860000;25700000;28450000
2279995;Hafnarfjörður;34400000;3790000;33650000;37100000
2279986;Hafnarfjörður;23150000;2680000;22200000;24650000
2280001;Hafnarfjörður;26100000;2940000;26050000;28950000
2279996;Hafnarfjörður;22050000;2600000;23100000;25750000
2279977;Hafnarfjörður;21850000;2600000;23050000;25700000
2280005;Hafnarfjörður;25550000;2910000;25800000;28700000
2279981;Hafnarfjörður;21850000;2590000;23250000;25850000
2280004;Hafnarfjörður;22000000;2590000;23000000;25650000
2279982;Hafnarfjörður;23200000;2730000;24550000;27200000
2279983;Hafnarfjörður;22050000;2610000;23400000;25950000
2279988;Hafnarfjörður;24250000;2790000;24700000;27400000
2279970;Hafnarfjörður;22850000;2680000;23800000;26400000
2279976;Hafnarfjörður;23650000;2780000;24650000;27400000
2280000;Hafnarfjörður;22950000;2670000;23650000;26350000
2280028;Hafnarfjörður;35850000;3790000;34400000;37900000
2280031;Hafnarfjörður;25000000;2860000;25400000;28200000
2280012;Hafnarfjörður;22100000;2610000;23300000;26100000
2280021;Hafnarfjörður;24150000;2790000;24700000;27400000
2280032;Hafnarfjörður;24000000;2770000;24550000;27350000
2280033;Hafnarfjörður;23050000;2670000;23650000;26350000
2280030;Hafnarfjörður;25100000;2890000;25650000;28550000
2280029;Hafnarfjörður;22050000;2600000;23100000;25750000
2280051;Hafnarfjörður;36800000;3810000;34050000;37750000
2280013;Hafnarfjörður;25050000;2880000;25750000;28750000
2280230;Hafnarfjörður;28350000;2610000;27750000;30600000
2280231;Hafnarfjörður;32000000;2870000;30450000;33500000
2073598;Hafnarfjörður;29550000;3420000;27550000;30650000
2280411;Hafnarfjörður;29170000;3300000;30850000;34100000
2280405;Hafnarfjörður;22420000;2460000;23300000;25950000
2280404;Hafnarfjörður;24870000;2780000;26100000;29000000
2280410;Hafnarfjörður;30120000;3380000;31600000;34900000
2280412;Hafnarfjörður;24870000;2780000;26100000;29000000
2280409;Hafnarfjörður;30120000;3380000;31600000;34900000
2280406;Hafnarfjörður;29770000;3300000;30850000;34100000
2073600;Hafnarfjörður;29950000;3440000;27450000;30650000
2280408;Hafnarfjörður;39720000;4310000;42750000;46850000
2280394;Hafnarfjörður;25620000;2880000;27150000;30200000
2280392;Hafnarfjörður;25070000;2840000;26700000;29700000
2280407;Hafnarfjörður;33770000;3690000;34300000;37800000
2280393;Hafnarfjörður;25070000;2840000;26700000;29700000
2280418;Hafnarfjörður;39420000;4310000;41800000;45850000
2280416;Hafnarfjörður;29770000;3300000;30850000;34100000
2073612;Hafnarfjörður;27750000;3390000;26500000;29500000
2073610;Hafnarfjörður;18000000;2410000;18850000;21100000
2073614;Hafnarfjörður;27700000;3390000;26750000;29700000
2073611;Hafnarfjörður;11350000;1605000;12550000;14200000
2280415;Hafnarfjörður;22420000;2460000;23300000;25950000
2280417;Hafnarfjörður;33620000;3690000;34300000;37800000
2073615;Hafnarfjörður;22550000;2890000;22750000;25350000
2280413;Hafnarfjörður;24870000;2780000;26100000;29000000
2280530;Hafnarfjörður;23050000;2120000;21400000;23700000
2280544;Hafnarfjörður;23050000;2180000;22000000;24450000
2280532;Hafnarfjörður;25550000;2230000;22500000;24900000
2073794;Hafnarfjörður;24250000;3290000;24250000;27400000
2280548;Hafnarfjörður;34330000;2740000;29100000;32150000
2280533;Hafnarfjörður;24900000;2250000;22750000;25150000
2280528;Hafnarfjörður;33680000;2630000;27950000;30750000
2280531;Hafnarfjörður;21750000;2020000;20400000;22600000
2280549;Hafnarfjörður;34380000;2740000;29350000;32500000
2280547;Hafnarfjörður;25150000;2300000;23300000;25800000
2280546;Hafnarfjörður;24850000;2280000;23050000;25550000
2280545;Hafnarfjörður;26400000;2420000;24450000;27100000
2073795;Hafnarfjörður;24100000;3180000;23450000;26500000
2281030;Hafnarfjörður;35300000;2940000;30400000;33350000
2281032;Hafnarfjörður;25600000;2310000;23400000;26000000
2281034;Hafnarfjörður;35900000;3030000;31300000;34450000
2281033;Hafnarfjörður;35900000;3030000;31300000;34450000
2280976;Hafnarfjörður;25000000;2330000;23600000;26100000
2281039;Hafnarfjörður;27050000;2440000;25100000;27800000
2281029;Hafnarfjörður;35200000;2930000;30250000;33200000
2281031;Hafnarfjörður;27200000;2440000;24700000;27400000
2280971;Hafnarfjörður;26000000;2460000;24850000;27650000
2280973;Hafnarfjörður;35100000;3060000;31650000;34750000
2280968;Hafnarfjörður;23150000;2250000;22700000;25300000
2281027;Hafnarfjörður;27250000;2420000;24450000;27100000
2280972;Hafnarfjörður;25100000;2340000;23650000;26200000
2281037;Hafnarfjörður;35850000;3030000;31250000;34400000
2280970;Hafnarfjörður;35400000;3080000;31800000;34950000
2281036;Hafnarfjörður;25500000;2310000;23400000;25950000
2281038;Hafnarfjörður;35950000;3030000;31350000;34500000
2281040;Hafnarfjörður;25600000;2320000;23950000;26600000
2280969;Hafnarfjörður;35550000;3080000;31850000;34950000
2281028;Hafnarfjörður;20850000;1940000;19600000;21750000
2281035;Hafnarfjörður;27550000;2440000;24650000;27350000
2281054;Hafnarfjörður;29670000;2380000;25400000;28000000
2281053;Hafnarfjörður;37170000;2880000;30500000;33500000
2281052;Hafnarfjörður;32920000;2630000;27900000;30700000
2281041;Hafnarfjörður;36000000;3030000;31900000;35100000
2073816;Hafnarfjörður;30850000;3860000;28850000;32400000
2281044;Hafnarfjörður;39050000;3190000;34200000;37350000
2281070;Hafnarfjörður;34670000;2700000;29550000;32700000
2281071;Hafnarfjörður;24150000;2260000;24050000;26800000
2281203;Hafnarfjörður;37330000;2910000;30850000;33950000
2281202;Hafnarfjörður;31380000;2520000;26300000;29050000
2281206;Hafnarfjörður;31430000;2520000;26800000;29600000
